순번,학원명,연락처,주소,설립·운영자,교습과정,정원,교습기간(일),총교습시간(분),교습비세부내역,,,"적용일
(최종교습비 
변경일)"
3956,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,15,1개월0일,1300,"240,000","240,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,"중등종합(국어,수학,사회,과학)",,,,0,0,0,
3957,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,6,1개월0일,140,"25,000","25,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,중등한자,,,,0,0,0,
3958,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,6,1개월0일,340,"53,000","53,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,초등논술,,,,0,0,0,
3959,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,6,1개월0일,260,"40,000","40,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,초등역사,,,,0,0,0,
3960,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,10,1개월0일,1120,"175,000","175,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,초등영어,,,,0,0,0,
3961,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,25,1개월0일,1200,"190,000","190,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,"초등종합(국어, 수학,사회,과학)",,,,0,0,0,
3962,포항장성푸르넷학원,,"경상북도 포항시 북구 대곡로 56 , 4층 (두호동, 대교빌딩)",7,보통교과,6,1개월0일,160,"25,000","25,000",0,20210604
,,,,,보습,,,,0,0,0,
,,,,,초등한자,,,,0,0,0,
3963,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,420,"100,000","100,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,고등영어A,,,,0,0,0,
3964,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,1470,"350,000","350,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,고등영어B,,,,0,0,0,
3965,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,630,"150,000","150,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,고등영어C,,,,0,0,0,
3966,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,756,"150,000","150,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,중등영어A,,,,0,0,0,
3967,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,1218,"250,000","250,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,중등영어B,,,,0,0,0,
3968,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,147,"30,000","30,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,중등영어C,,,,0,0,0,
3969,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,756,"130,000","130,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,초등영어A,,,,0,0,0,
3970,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,1134,"200,000","200,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,초등영어B,,,,0,0,0,
3971,표쌤영어학원,,"경상북도 포항시 남구 대이로 133 , 4층 (이동)",3,보통교과,7,1개월0일,168,"30,000","30,000",0,20240731
,,,,,보습,,,,0,0,0,
,,,,,초등영어C,,,,0,0,0,
3972,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,1008,"200,000","200,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,중등수학,,,,0,0,0,
3973,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,1008,"200,000","200,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,중등영어,,,,0,0,0,
3974,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,1512,"240,000","240,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,중등종합1,,,,0,0,0,
3975,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,2016,"320,000","320,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,중등종합2,,,,0,0,0,
3976,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,20,1개월0일,420,"70,000","70,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,초등독서논술,,,,0,0,0,
3977,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,336,"60,000","60,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,초등수학,,,,0,0,0,
3978,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,30,1개월0일,1008,"160,000","160,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,초등영어,,,,0,0,0,
3979,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,30,1개월0일,840,"125,000","125,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,"초등종합(국,수,사,과)",,,,0,0,0,
3980,푸르넷탑학원,,"경상북도 포항시 남구 운하로36번길 3 , 2층 (송도동)",2,보통교과,15,1개월0일,189,"30,000","30,000",0,20250321
,,,,,보습,,,,0,0,0,
,,,,,초등한자,,,,0,0,0,
3981,프린스턴수학학원,054-285-5854,"경상북도 포항시 남구 연일읍 철강로25번길 49-1 , 3층 (연일읍)",3,보통교과,6,1개월0일,1080,"210,000","210,000",0,20250228
,,,,,보습,,,,0,0,0,
,,,,,과학(고등),,,,0,0,0,
3982,프린스턴수학학원,054-285-5854,"경상북도 포항시 남구 연일읍 철강로25번길 49-1 , 3층 (연일읍)",3,보통교과,10,1개월0일,1080,"180,000","180,000",0,20250228
,,,,,보습,,,,0,0,0,
,,,,,과학(중등),,,,0,0,0,
3983,프린스턴수학학원,054-285-5854,"경상북도 포항시 남구 연일읍 철강로25번길 49-1 , 3층 (연일읍)",3,보통교과,10,1개월0일,1320,"300,000","300,000",0,20250228
,,,,,보습,,,,0,0,0,
,,,,,수학(고등),,,,0,0,0,
3984,프린스턴수학학원,054-285-5854,"경상북도 포항시 남구 연일읍 철강로25번길 49-1 , 3층 (연일읍)",3,보통교과,40,1개월0일,1200,"250,000","250,000",0,20250228
,,,,,보습,,,,0,0,0,
,,,,,수학(중등),,,,0,0,0,
3985,프린스턴수학학원,054-285-5854,"경상북도 포항시 남구 연일읍 철강로25번길 49-1 , 3층 (연일읍)",3,보통교과,30,1개월0일,1200,"170,000","170,000",0,20250228
,,,,,보습,,,,0,0,0,
,,,,,수학(초등),,,,0,0,0,
3986,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,15,1개월0일,756,"140,000","140,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,"과학중등(1,2,3)",,,,0,0,0,
3987,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,10,1개월0일,756,"120,000","120,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,과학초등6,,,,0,0,0,
3988,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,15,1개월0일,756,"140,000","140,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,"국어중등(1,2,3)",,,,0,0,0,
3989,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,5,1개월0일,1386,"300,000","300,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,"수학고등(1,2,3)",,,,0,0,0,
3990,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,15,1개월0일,1512,"280,000","280,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,"수학중등(1,2,3)",,,,0,0,0,
3991,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,5,1개월0일,1134,"180,000","180,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,수학초등4,,,,0,0,0,
3992,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,5,1개월0일,1134,"180,000","180,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,수학초등5,,,,0,0,0,
3993,플러스업입시학원,054-610-1113,"경상북도 포항시 남구 오천읍 해병로269번길 24 , 2층 (오천읍)",2,보통교과,10,1개월0일,1512,"240,000","240,000",0,20220513
,,,,,보습,,,,0,0,0,
,,,,,수학초등6,,,,0,0,0,
3994,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,4,1개월0일,546,"85,000","85,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등사고력수학A,,,,0,0,0,
3995,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,4,1개월0일,630,"95,000","95,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등사고력수학B,,,,0,0,0,
3996,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,8,1개월0일,756,"100,000","100,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등수학A,,,,0,0,0,
3997,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,8,1개월0일,1008,"150,000","150,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등수학B,,,,0,0,0,
3998,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,8,1개월0일,1176,"170,000","170,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등수학C,,,,0,0,0,
3999,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,6,1개월0일,672,"100,000","100,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등수학특강A,,,,0,0,0,
4000,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,4,1개월0일,756,"120,000","120,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등수학특강B,,,,0,0,0,
4001,플레이매쓰수학학원,,"경상북도 포항시 북구 흥해읍 초곡지구로58번길 36 , 2층 일부 (흥해읍, 다온빌딩)",3,보통교과,6,1개월0일,441,"70,000","70,000",0,20221202
,,,,,보습,,,,0,0,0,
,,,,,초등연산,,,,0,0,0,
4002,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,630,"150,000","150,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,국어고등1,,,,0,0,0,
4003,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1008,"240,000","240,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,국어고등2,,,,0,0,0,
4004,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,630,"130,000","130,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,국어중등1,,,,0,0,0,
4005,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1008,"210,000","210,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,국어중등2,,,,0,0,0,
4006,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,756,"180,000","180,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어고등1,,,,0,0,0,
4007,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1008,"240,000","240,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어고등2,,,,0,0,0,
4008,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1260,"300,000","300,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어고등3,,,,0,0,0,
4009,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1134,"270,000","270,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어고등4,,,,0,0,0,
4010,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1512,"360,000","360,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어고등5,,,,0,0,0,
4011,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1008,"210,000","210,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어중등1,,,,0,0,0,
4012,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1134,"230,000","230,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어중등2,,,,0,0,0,
4013,핀포인트영어학원,054-243-0585,"경상북도 포항시 남구 오천읍 남원로 83 , 부영사랑으로1차 상가2동 401호(1차부영아파트)",3,보통교과,20,1개월0일,1512,"310,000","310,000",0,20250113
,,,,,보습,,,,0,0,0,
,,,,,영어중등3,,,,0,0,0,
4014,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,30,1개월0일,1260,"300,000","300,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,수학고등1,,,,0,0,0,
4015,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,50,1개월0일,1197,"250,000","250,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,수학중등1,,,,0,0,0,
4016,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,20,1개월0일,1176,"200,000","200,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,수학초등1,,,,0,0,0,
4017,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,15,1개월0일,1260,"300,000","300,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,영어고등1,,,,0,0,0,
4018,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,30,1개월0일,1197,"250,000","250,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,영어중등1,,,,0,0,0,
4019,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,20,1개월0일,1176,"200,000","200,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,영어초등1,,,,0,0,0,
4020,필즈마루학원,,"경상북도 포항시 북구 두호로 25 , 402호(두호동)",2,보통교과,35,1개월0일,1176,"200,000","200,000",0,20241115
,,,,,보습,,,,0,0,0,
,,,,,"초등종합(국,사,과)",,,,0,0,0,
4021,필즈수학학원,,"경상북도 포항시 남구 연일읍 유강길9번길 54 , 1층 일부 (연일읍)",3,보통교과,20,1개월0일,1260,"300,000","300,000",0,20241212
,,,,,보습,,,,0,0,0,
,,,,,고등수학A,,,,0,0,0,
4022,필즈수학학원,,"경상북도 포항시 남구 연일읍 유강길9번길 54 , 1층 일부 (연일읍)",3,보통교과,40,1개월0일,1260,"250,000","250,000",0,20241212
,,,,,보습,,,,0,0,0,
,,,,,중등수학A,,,,0,0,0,
4023,필즈수학학원,,"경상북도 포항시 남구 연일읍 유강길9번길 54 , 1층 일부 (연일읍)",3,보통교과,5,1개월0일,2100,"400,000","400,000",0,20241212
,,,,,보습,,,,0,0,0,
,,,,,중등수학B,,,,0,0,0,
4024,필즈수학학원,,"경상북도 포항시 남구 연일읍 유강길9번길 54 , 1층 일부 (연일읍)",3,보통교과,30,1개월0일,1134,"200,000","200,000",0,20241212
,,,,,보습,,,,0,0,0,
,,,,,초등수학A,,,,0,0,0,
4025,필즈수학학원,,"경상북도 포항시 남구 연일읍 유강길9번길 54 , 1층 일부 (연일읍)",3,보통교과,5,1개월0일,1890,"300,000","300,000",0,20241212
,,,,,보습,,,,0,0,0,
,,,,,초등수학B,,,,0,0,0,
4026,필즈학원,054-262-3123,"경상북도 포항시 북구 흥해읍 한동로33번길 3 , 2층 (흥해읍)",3,보통교과,10,1개월0일,1008,"230,000","230,000",0,20220308
,,,,,보습,,,,0,0,0,
,,,,,고등수학,,,,0,0,0,
4027,필즈학원,054-262-3123,"경상북도 포항시 북구 흥해읍 한동로33번길 3 , 2층 (흥해읍)",3,보통교과,10,1개월0일,231,"40,000","40,000",0,20220106
,,,,,보습,,,,0,0,0,
,,,,,중등과학,,,,0,0,0,
4028,필즈학원,054-262-3123,"경상북도 포항시 북구 흥해읍 한동로33번길 3 , 2층 (흥해읍)",3,보통교과,10,1개월0일,924,"170,000","170,000",0,20220106
,,,,,보습,,,,0,0,0,
,,,,,중등수학,,,,0,0,0,
4029,필즈학원,054-262-3123,"경상북도 포항시 북구 흥해읍 한동로33번길 3 , 2층 (흥해읍)",3,보통교과,10,1개월0일,1050,"140,000","140,000",0,20220106
,,,,,보습,,,,0,0,0,
,,,,,"초등종합(국,수,사,과)",,,,0,0,0,
4030,하덕룡국어학원,,"경상북도 포항시 북구 학전로111번길 18 , 3층 (두호동, 아이빌딩)",2,보통교과,20,1개월0일,1080,"250,000","250,000",0,20250102
,,,,,보습,,,,0,0,0,
,,,,,고등국어,,,,0,0,0,
4031,하덕룡국어학원,,"경상북도 포항시 북구 학전로111번길 18 , 3층 (두호동, 아이빌딩)",2,보통교과,10,1개월0일,440,"90,000","90,000",0,20250102
,,,,,보습,,,,0,0,0,
,,,,,중등국어A,,,,0,0,0,
4032,하덕룡국어학원,,"경상북도 포항시 북구 학전로111번길 18 , 3층 (두호동, 아이빌딩)",2,보통교과,10,1개월0일,880,"180,000","180,000",0,20250102
,,,,,보습,,,,0,0,0,
,,,,,중등국어B,,,,0,0,0,
4033,학플학원,,"경상북도 포항시 남구 대이로159번길 6-11 , 2층 일부(이동)",5,보통교과,10,1개월0일,1512,"350,000","350,000",0,20240701
,,,,,보습,,,,0,0,0,
